"","LInkZip","iMISID","ZCTA","NameLnk","NAME","PLACEFP","STATEFP","GISJOIN","SUST_MANAGER","SUST_CEOPLAN","SUST_CITCOMM","SUST_BUDGET","SUST_STAFF","POV_POL_CNT","POV_POL_PER","WAT_POL_PER","WAT_POL_CNT","EM_POL_CNT","EM_POL_PER","USTATE.","USTATE","UPO","UMETRO","STATE_GHG","STATE_WATER","STATE_POV","GEO.id","POV_PERCENT_POP","PER_CAP_INC","COL_DEG_PER","DEM_VOTE_PER","NRDC_COUNT","NRDC_PER_ZIP_POP","NRDC_PER_TOTNRDC","WATER_STRESS_RANKS","WATER_STRESS_TOPN_PER","WATER_STRESS_ABS","TOT_POP"
"705",53190,138954,"53190","55_Whitewater","Whitewater","86925","55","G55086925",1,1,1,0,1,0,0,0.8,4,0,0,55,"WI","Whitewater",0,2.07,15.5,3.84,"8600000US53190","25.8","21170","26.9225609",48.68,53,0.00279890156316012,1e-04,185,1,0.567328998,14291
"706",53211,139025,"53211","55_Shorewood","Shorewood","73725","55","G55073725",1,1,1,1,0,1,0.2,0,0,0,0,55,"WI","Shorewood",0,2.07,15.5,3.84,"8600000US53211","22.9","33730","59.0809174",68.15,266,0.00756929030789369,4e-04,201,1,0.632244008,13226
"707",53511,208911,"53511","55_Beloit","Beloit","06500","55","G55006500",1,0,0,0,1,0,0,0,0,0,0,55,"WI","Beloit",0,2.07,15.5,3.84,"8600000US53511","20.2","19966","13.8947523",64.87,92,0.00188285375138144,1e-04,185,1,0.567328998,7504
"708",53511,191211,"53511","55_Beloit","Beloit","06500","55","G55006500",1,0,0,1,1,1,0.2,0.8,4,0,0,55,"WI","Beloit",1,2.07,15.5,3.84,"8600000US53511","20.2","19966","13.8947523",64.87,92,0.00188285375138144,1e-04,185,1,0.567328998,36160
"709",53533,191228,"53533","55_Dodgeville","Dodgeville","20350","55","G55020350",0,0,0,0,0,1,0.2,0,0,0,0,55,"WI","Dodgeville",0,2.07,15.5,3.84,"8600000US53533","6.7","25862","19.9830909",67.59,26,0.00373080786339504,0,149,0,0.534793715,4975
"710",53536,191238,"53536","55_Evansville","Evansville","24550","55","G55024550",0,1,1,0,0,2,0.4,0,0,2,0.4,55,"WI","Evansville",0,2.07,15.5,3.84,"8600000US53536","6.4","26597","18.6460054",64.87,25,0.00290731480404698,0,185,1,0.567328998,4957
"711",53551,191270,"53551","55_Lake Mills","Lake Mills","41675","55","G55041675",1,0,0,0,0,1,0.2,0,0,0,0,55,"WI","Lake Mills",0,2.07,15.5,3.84,"8600000US53551","7.6","30675","27.3265211",50.41,19,0.00229968530622125,0,185,1,0.567328998,5557
"712",53562,191278,"53562","55_Middleton","Middleton","51575","55","G55051575",0,0,1,1,1,1,0.2,0.2,1,2,0.4,55,"WI","Middleton",0,2.07,15.5,3.84,"8600000US53562","4.5","50395","45.7903854",73.82,151,0.00640916808149406,2e-04,185,1,0.567328998,16244
"713",53563,191279,"53563","55_Milton","Milton","52200","55","G55052200",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Milton",0,2.07,15.5,3.84,"8600000US53563","5.7","28438","24.2081602",64.87,34,0.00320361820408932,1e-04,185,1,0.567328998,5579
"714",53589,191302,"53589","55_Stoughton","Stoughton","77675","55","G55077675",0,0,0,0,0,2,0.4,0.8,4,0,0,55,"WI","Stoughton",0,2.07,15.5,3.84,"8600000US53589","8.7","29918","24.3039198",73.82,67,0.00331551860649248,1e-04,185,1,0.567328998,12966
"715",53590,139280,"53590","55_Sun Prairie","Sun Prairie","78600","55","G55078600",0,1,0,0,1,0,0,0.4,2,0,0,55,"WI","Sun Prairie",0,2.07,15.5,3.84,"8600000US53590","7.3","32681","30.0743085",73.82,65,0.00184094256259205,1e-04,185,1,0.567328998,28322
"716",53716,191329,"53716","55_Monona","Monona","53675","55","G55053675",1,1,1,1,1,2,0.4,0.8,4,1,0.2,55,"WI","Monona",0,2.07,15.5,3.84,"8600000US53716","7.9","31416","30.6243401",73.82,99,0.00534038191822203,1e-04,185,1,0.567328998,7837
"717",53901,139437,"53901","55_Portage","Portage","64100","55","G55064100",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Portage",0,2.07,15.5,3.84,"8600000US53901","12.8","24114","16.0825352",57.74,41,0.00270877378435518,1e-04,66,0,0.45715009,9919
"718",53913,139448,"53913","55_Baraboo","Baraboo","04625","55","G55004625",0,0,0,0,0,3,0.6,0,0,0,0,55,"WI","Baraboo",0,2.07,15.5,3.84,"8600000US53913","10.7","25281","18.2276094",61.69,64,0.003251206502413,1e-04,149,0,0.534793715,59013
"719",53925,191374,"53925","55_Columbus","Columbus","16450","55","G55016450",0,1,1,1,1,0,0,0,0,2,0.4,55,"WI","Columbus",0,2.07,15.5,3.84,"8600000US53925","9.6","28932","19.8817098",57.74,24,0.00312866640594447,0,185,1,0.567328998,5093
"720",53948,139474,"53948","55_Mauston","Mauston","50025","55","G55050025",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Mauston",0,2.07,15.5,3.84,"8600000US53948","13.1","22624","13.4349079",54.58,13,0.00155057251908397,0,149,0,0.534793715,4413
"721",53959,191382,"53959","55_Reedsburg","Reedsburg","66800","55","G55066800",0,0,0,0,1,3,0.6,0.4,2,0,0,55,"WI","Reedsburg",0,2.07,15.5,3.84,"8600000US53959","10.1","23913","12.9119403",61.69,16,0.00121867621296367,0,149,0,0.534793715,8666
"722",54001,191395,"54001","55_Amery","Amery","01725","55","G55001725",0,1,0,0,0,0,0,0,0,0,0,55,"WI","Amery",0,2.07,15.5,3.84,"8600000US54001","7.8","27102","17.1907702",49.08,26,0.00330957230142566,0,184,1,0.56671264,2777
"723",54016,191407,"54016","55_Hudson","Hudson","36250","55","G55036250",0,0,0,0,0,1,0.2,0,0,0,0,55,"WI","Hudson",0,2.07,15.5,3.84,"8600000US54016","4.6","39288","34.5760695",48.11,85,0.00286253115107429,1e-04,184,1,0.56671264,82487
"724",54022,191424,"54022","55_River Falls","River Falls","68275","55","G55068275",0,1,1,1,1,0,0,0.6,3,0,0,55,"WI","River Falls",0,2.07,15.5,3.84,"8600000US54022","13.8","27649","35.6750084",54.61,95,0.00436360295806348,1e-04,184,1,0.56671264,14352
"725",54153,191466,"54153","55_Oconto","Oconto","59350","55","G55059350",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Oconto",0,2.07,15.5,3.84,"8600000US54153","16.8","22450","8.8554164",53.14,9,0.00126121076233184,0,66,0,0.45715009,37529
"726",54153,139575,"54153","55_Oconto","Oconto","59350","55","G55059350",0,0,1,0,0,0,0,0.2,1,0,0,55,"WI","Oconto",0,2.07,15.5,3.84,"8600000US54153","16.8","22450","8.8554164",53.14,9,0.00126121076233184,0,66,0,0.45715009,4320
"727",54162,250771,"54162","55_Pulaski","Pulaski","65675","55","G55065675",0,0,0,0,0,2,0.4,0.4,2,0,0,55,"WI","Pulaski",0,2.07,15.5,3.84,"8600000US54162","10.3","24112","15.644149",51.82,11,0.00120336943441637,0,66,0,0.45715009,3552
"728",54165,191477,"54165","55_Seymour","Seymour","72725","55","G55072725",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Seymour",0,2.07,15.5,3.84,"8600000US54165","6.3","25921","14.6388376",55.9,11,0.00140216698534098,0,66,0,0.45715009,3474
"729",54165,191477,"54165","55_Seymour","Seymour","72670","55","G55072670",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Seymour",0,2.07,15.5,3.84,"8600000US54165","6.3","25921","14.6388376",55.9,11,0.00140216698534098,0,66,0,0.45715009,3474
"730",54235,139615,"54235","55_Sturgeon Bay","Sturgeon Bay","77875","55","G55077875",0,0,0,0,0,1,0.2,0,0,0,0,55,"WI","Sturgeon Bay",0,2.07,15.5,3.84,"8600000US54235","10.8","28585","20.7811675",58.78,69,0.00399837747001217,1e-04,66,0,0.45715009,8792
"731",54235,139616,"54235","55_Sturgeon Bay","Sturgeon Bay","77875","55","G55077875",0,0,0,0,0,1,0.2,0.2,1,0,0,55,"WI","Sturgeon Bay",0,2.07,15.5,3.84,"8600000US54235","10.8","28585","20.7811675",58.78,69,0.00399837747001217,1e-04,66,0,0.45715009,27771
"732",54403,139670,"54403","55_Wausau","Wausau","84475","55","G55084475",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Wausau",1,2.07,15.5,3.84,"8600000US54403","16.5","26562","22.285259",54.51,78,0.00321928267778282,1e-04,149,0,0.534793715,130962
"733",54409,191556,"54409","55_Antigo","Antigo","02250","55","G55002250",0,0,0,0,0,2,0.4,0.4,2,0,0,55,"WI","Antigo",0,2.07,15.5,3.84,"8600000US54409","12.8","21596","9.6121375",50.49,14,0.00106261859582543,0,66,0,0.45715009,7917
"734",54451,191563,"54451","55_Medford","Medford","50425","55","G55050425",0,0,0,0,0,2,0.4,0,0,0,0,55,"WI","Medford",0,2.07,15.5,3.84,"8600000US54451","11.7","23728","12.4954133",49.87,14,0.00118684299762631,0,112,0,0.49872045,19308
"735",54455,191574,"54455","55_Mosinee","Mosinee","54500","55","G55054500",1,0,0,0,0,1,0.2,0.2,1,0,0,55,"WI","Mosinee",0,2.07,15.5,3.84,"8600000US54455","5.2","27817","19.7549878",54.51,31,0.00180884583965457,0,149,0,0.534793715,3973
"736",54456,191577,"54456","55_Neillsville","Neillsville","55800","55","G55055800",0,1,0,0,0,2,0.4,0.8,4,0,0,55,"WI","Neillsville",0,2.07,15.5,3.84,"8600000US54456","12.3","21110","12.4439627",53.87,8,0.00122549019607843,0,112,0,0.49872045,2591
"737",54476,139748,"54476","55_Weston","Weston","86025","55","G55086025",1,1,1,0,1,0,0,0.8,4,2,0.4,55,"WI","Weston",0,2.07,15.5,3.84,"8600000US54476","7.1","28741","18.0878966",54.51,21,0.00111666489418271,0,149,0,0.534793715,13447
"738",54481,191593,"54481","55_Stevens Point","Stevens Point","77200","55","G55077200",0,0,1,0,1,2,0.4,0.2,1,1,0.2,55,"WI","Stevens Point",0,2.07,15.5,3.84,"8600000US54481","21.6","22173","26.6575244",64.25,136,0.00469321554282559,2e-04,149,0,0.534793715,68744
"739",54660,191654,"54660","55_Tomah","Tomah","80075","55","G55080075",0,1,1,1,1,1,0.2,0.6,3,0,0,55,"WI","Tomah",0,2.07,15.5,3.84,"8600000US54660","16","24276","16.3476623",54.06,24,0.00150734832307499,0,149,0,0.534793715,8664
"740",54669,191668,"54669","55_West Salem","West Salem","86275","55","G55086275",1,0,0,0,0,0,0,1,5,0,0,55,"WI","West Salem",0,2.07,15.5,3.84,"8600000US54669","5.6","27269","21.8564616",61.91,14,0.00185087255420412,0,112,0,0.49872045,4823
"741",54703,191680,"54703","55_Eau Claire","Eau Claire","22300","55","G55022300",0,0,0,0,1,0,0,0.2,1,0,0,55,"WI","Eau Claire",1,2.07,15.5,3.84,"8600000US54703","18","22406","21.4487597",61.26,75,0.00178609702079017,1e-04,153,0,0.535417141,98286
"742",54720,191688,"54720","55_Altoona","Altoona","01550","55","G55001550",1,1,0,0,0,0,0,0.2,1,0,0,55,"WI","Altoona",0,2.07,15.5,3.84,"8600000US54720","6.7","27723","23.9430924",61.26,17,0.00243587906576873,0,153,0,0.535417141,6753
"743",54736,191693,"54736","55_Durand","Durand","21225","55","G55021225",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Durand",0,2.07,15.5,3.84,"8600000US54736","9","25239","14.2882724",56.54,8,0.00209424083769634,0,153,0,0.535417141,7357
"744",54751,191699,"54751","55_Menomonie","Menomonie","51025","55","G55051025",1,1,1,0,1,3,0.6,0.4,2,2,0.4,55,"WI","Menomonie",0,2.07,15.5,3.84,"8600000US54751","20.6","21159","26.7893879",57.61,75,0.00292124328114045,1e-04,153,0,0.535417141,15581
"745",54806,191721,"54806","55_Ashland","Ashland","03225","55","G55003225",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Ashland",0,2.07,15.5,3.84,"8600000US54806","17.2","21432","22.3855329",68.84,33,0.00284629981024668,0,116,0,0.502378803,8118
"746",54812,191736,"54812","55_Barron","Barron","04875","55","G55004875",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Barron",0,2.07,15.5,3.84,"8600000US54812","13.6","21178","13.1686808",53.6,9,0.00159943131331082,0,153,0,0.535417141,45590
"747",54880,139960,"54880","55_Superior","Superior","78660","55","G55078660",0,0,1,0,0,0,0,0,0,0,0,55,"WI","Superior",1,2.07,15.5,3.84,"8600000US54880","14.1","24702","18.6165794",66.89,83,0.00272399081063341,1e-04,116,0,0.502378803,43774
"748",54880,139960,"54880","55_Superior","Superior","78650","55","G55078650",0,0,1,0,0,0,0,0,0,0,0,55,"WI","Superior",1,2.07,15.5,3.84,"8600000US54880","14.1","24702","18.6165794",66.89,83,0.00272399081063341,1e-04,116,0,0.502378803,43774
"749",54911,191771,"54911","55_Appleton","Appleton","02375","55","G55002375",0,1,1,0,0,2,0.4,0.4,2,2,0.4,55,"WI","Appleton",1,2.07,15.5,3.84,"8600000US54911","12.6","24873","23.3930455",55.9,76,0.00293981123317345,1e-04,66,0,0.45715009,174993
"750",54961,191807,"54961","55_New London","New London","56925","55","G55056925",0,0,0,0,0,1,0.2,0.4,2,0,0,55,"WI","New London",0,2.07,15.5,3.84,"8600000US54961","6","26246","13.3358905",51.43,19,0.00135154360506473,0,66,0,0.45715009,6745
"751",54971,191823,"54971","55_Ripon","Ripon","68175","55","G55068175",0,0,0,0,0,1,0.2,0,0,0,0,55,"WI","Ripon",0,2.07,15.5,3.84,"8600000US54971","12.3","24166","18.8786508",45.45,27,0.00243572395128552,0,66,0,0.45715009,7396
"752",54981,191830,"54981","55_Waupaca","Waupaca","84375","55","G55084375",0,0,1,0,1,2,0.4,0.4,2,0,0,55,"WI","Waupaca",0,2.07,15.5,3.84,"8600000US54981","13.4","24533","17.6400485",51.43,53,0.00338139594232487,1e-04,66,0,0.45715009,5826
"753",54981,191831,"54981","55_Waupaca","Waupaca","84375","55","G55084375",0,0,0,0,0,0,0,0,0,0,0,55,"WI","Waupaca",0,2.07,15.5,3.84,"8600000US54981","13.4","24533","17.6400485",51.43,53,0.00338139594232487,1e-04,66,0,0.45715009,51858
"754",55009,191848,"55009","27_Cannon Falls","Cannon Falls","09730","27","G27009730",0,0,0,0,0,1,0.2,0.6,3,0,0,27,"MN","Cannon Falls",0,2.6,14.5,3.13,"8600000US55009","5.2","30208","19.1175747",49.3,29,0.00354696673189824,0,112,0,0.49872045,4034
"755",55012,191854,"55012","27_Center City","Center City","10576","27","G27010576",0,0,0,0,0,2,0.4,0.8,4,0,0,27,"MN","Center City",0,2.6,14.5,3.13,"8600000US55012","9.3","29181","25.0203785",44.74,6,0.00283956460009465,0,184,1,0.56671264,50257
"756",55021,191874,"55021","27_Faribault","Faribault","20546","27","G27020546",1,0,0,0,0,0,0,0,0,0,0,27,"MN","Faribault",0,2.6,14.5,3.13,"8600000US55021","14.7","23099","15.4333333",55.88,50,0.00169141774635499,1e-04,112,0,0.49872045,22009
"757",55024,191882,"55024","27_Farmington","Farmington","20618","27","G27020618",1,0,0,0,1,0,0,0.2,1,0,0,27,"MN","Farmington",0,2.6,14.5,3.13,"8600000US55024","3","29498","20.8356678",52.81,25,0.00080642559917422,0,112,0,0.49872045,19057
"758",55033,191894,"55033","27_Hastings","Hastings","27530","27","G27027530",0,1,0,0,0,2,0.4,0.2,1,3,0.6,27,"MN","Hastings",1,2.6,14.5,3.13,"8600000US55033","5.5","30948","20.0524529",52.81,60,0.00204415372035977,1e-04,112,0,0.49872045,392755
"759",55038,191906,"55038","27_Hugo","Hugo","30392","27","G27030392",1,0,0,0,0,0,0,0.2,1,0,0,27,"MN","Hugo",0,2.6,14.5,3.13,"8600000US55038","3.9","34307","27.1692975",52.21,26,0.00129798811841645,0,132,0,0.513973106,13139
"760",55038,350795,"55038","27_Centerville","Centerville","10648","27","G27010648",0,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Centerville",0,2.6,14.5,3.13,"8600000US55038","3.9","34307","27.1692975",52.21,26,0.00129798811841645,0,132,0,0.513973106,3737
"761",55042,191913,"55042","27_Lake Elmo","Lake Elmo","34244","27","G27034244",0,0,1,0,1,0,0,0.6,3,0,0,27,"MN","Lake Elmo",0,2.6,14.5,3.13,"8600000US55042","3.5","44827","34.1943475",52.21,29,0.00328388630959121,0,184,1,0.56671264,7484
"762",55044,191917,"55044","27_Lakeville","Lakeville","35180","27","G27035180",1,0,0,0,0,0,0,0.8,4,0,0,27,"MN","Lakeville",0,2.6,14.5,3.13,"8600000US55044","3.3","38558","34.8460181",52.81,59,0.00126680121956456,1e-04,112,0,0.49872045,54542
"763",55066,191959,"55066","27_Red Wing","Red Wing","53620","27","G27053620",1,0,1,0,1,1,0.2,0,0,0,0,27,"MN","Red Wing",0,2.6,14.5,3.13,"8600000US55066","9.1","27866","20.8135087",49.3,53,0.00289253943131583,1e-04,112,0,0.49872045,15687
"764",55066,191960,"55066","27_Red Wing","Red Wing","53620","27","G27053620",0,0,0,0,0,1,0.2,0.2,1,0,0,27,"MN","Red Wing",0,2.6,14.5,3.13,"8600000US55066","9.1","27866","20.8135087",49.3,53,0.00289253943131583,1e-04,112,0,0.49872045,45897
"765",55082,192005,"55082","27_Stillwater","Stillwater","62824","27","G27062824",0,0,0,0,0,1,0.2,0.6,3,0,0,27,"MN","Stillwater",0,2.6,14.5,3.13,"8600000US55082","7.5","40547","34.3193522",52.21,170,0.00491642084562439,3e-04,184,1,0.56671264,17896
"766",55109,192029,"55109","27_Maplewood","Maplewood","40382","27","G27040382",1,0,1,1,1,2,0.4,0.2,1,0,0,27,"MN","Maplewood",0,2.6,14.5,3.13,"8600000US55109","14.3","26622","24.0325735",67.29,68,0.00220064724919094,1e-04,132,0,0.513973106,36087
"767",55304,192162,"55304","27_Andover","Andover","01486","27","G27001486",1,0,0,0,0,1,0.2,0.6,3,0,0,27,"MN","Andover",0,2.6,14.5,3.13,"8600000US55304","3.4","33929","21.1200811",48.77,60,0.00131639570854999,1e-04,132,0,0.513973106,30442
"768",55308,140582,"55308","27_Becker","Becker","04618","27","G27004618",1,0,0,0,0,0,0,0.6,3,1,0.2,27,"MN","Becker",0,2.6,14.5,3.13,"8600000US55308","5.1","26575","18.1187216",40.72,12,0.00137362637362637,0,132,0,0.513973106,4176
"769",55309,303380,"55309","27_Big Lake","Big Lake","05752","27","G27005752",1,0,1,0,0,1,0.2,0.6,3,0,0,27,"MN","Big Lake",0,2.6,14.5,3.13,"8600000US55309","6.2","26311","20.4839235",40.72,19,0.00105169932469833,0,132,0,0.513973106,9795
"770",55309,303380,"55309","27_Big Lake","Big Lake","05744","27","G27005744",1,0,1,0,0,1,0.2,0.6,3,0,0,27,"MN","Big Lake",0,2.6,14.5,3.13,"8600000US55309","6.2","26311","20.4839235",40.72,19,0.00105169932469833,0,132,0,0.513973106,9795
"771",55311,192325,"55311","27_Maple Grove","Maple Grove","40166","27","G27040166",1,1,1,1,1,3,0.6,0.8,4,2,0.4,27,"MN","Maple Grove",0,2.6,14.5,3.13,"8600000US55311","2.2","46848","40.2425238",64.56,51,0.00161571360684302,1e-04,132,0,0.513973106,61542
"772",55328,192225,"55328","27_Delano","Delano","15454","27","G27015454",0,0,0,0,0,0,0,0,0,0,0,27,"MN","Delano",0,2.6,14.5,3.13,"8600000US55328","4.3","34677","24.5424716",41.08,15,0.00176845083706673,0,132,0,0.513973106,5309
"773",55330,140640,"55330","27_Otsego","Otsego","49138","27","G27049138",1,0,0,0,0,0,0,0.6,3,0,0,27,"MN","Otsego",0,2.6,14.5,3.13,"8600000US55330","5.9","29995","19.756368",40.72,43,0.00121878631558062,1e-04,132,0,0.513973106,13874
"774",55330,140641,"55330","27_Elk River","Elk River","18674","27","G27018674",0,0,0,0,0,0,0,0,0,0,0,27,"MN","Elk River",0,2.6,14.5,3.13,"8600000US55330","5.9","29995","19.756368",40.72,43,0.00121878631558062,1e-04,132,0,0.513973106,87660
"775",55331,192239,"55331","27_Shorewood","Shorewood","60016","27","G27060016",0,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Shorewood",0,2.6,14.5,3.13,"8600000US55331","3.4","60777","46.5654608",64.56,88,0.00506737302775538,1e-04,132,0,0.513973106,7426
"776",55337,192255,"55337","27_Burnsville","Burnsville","08794","27","G27008794",1,1,0,1,1,0,0,0.8,4,2,0.4,27,"MN","Burnsville",0,2.6,14.5,3.13,"8600000US55337","8.1","31876","28.6314415",52.81,117,0.00261405782206533,2e-04,163,0,0.540676667,59139
"777",55345,192280,"55345","27_Minnetonka","Minnetonka","43252","27","G27043252",1,0,0,0,0,2,0.4,0.6,3,0,0,27,"MN","Minnetonka",0,2.6,14.5,3.13,"8600000US55345","3.9","45349","42.9274736",64.56,126,0.00588785046728972,2e-04,132,0,0.513973106,50081
"778",55355,192301,"55355","27_Litchfield","Litchfield","37448","27","G27037448",0,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Litchfield",0,2.6,14.5,3.13,"8600000US55355","10.9","25235","14.6514899",44.4,22,0.00225919079893202,0,132,0,0.513973106,23143
"779",55364,192319,"55364","27_Mound","Mound","44476","27","G27044476",1,0,0,0,0,0,0,0.8,4,0,0,27,"MN","Mound",0,2.6,14.5,3.13,"8600000US55364","6.4","47559","32.0602685",64.56,65,0.0045674935001054,1e-04,132,0,0.513973106,9546
"780",55378,192354,"55378","27_Savage","Savage","58738","27","G27058738",1,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Savage",0,2.6,14.5,3.13,"8600000US55378","3.8","35570","31.2557523",44.3,41,0.00154350035764033,1e-04,163,0,0.540676667,27692
"781",55379,192362,"55379","27_Shakopee","Shakopee","59350","27","G27059350",0,0,0,0,0,0,0,0,0,0,0,27,"MN","Shakopee",0,2.6,14.5,3.13,"8600000US55379","6","31814","24.9692049",44.3,32,0.000810680718465787,0,163,0,0.540676667,33455
"782",55386,436168,"55386","27_Victoria","Victoria","67036","27","G27067036",1,0,0,0,0,1,0.2,0.8,4,0,0,27,"MN","Victoria",0,2.6,14.5,3.13,"8600000US55386","2.5","41800","36.3884494",42.32,14,0.00226244343891403,0,132,0,0.513973106,6643
"783",55387,192364,"55387","27_Waconia","Waconia","67432","27","G27067432",0,0,0,0,0,1,0.2,0.6,3,0,0,27,"MN","Waconia",0,2.6,14.5,3.13,"8600000US55387","4.8","32597","31.6450424",42.32,27,0.00217408809082857,0,163,0,0.540676667,9934
"784",55422,192413,"55422","27_Robbinsdale","Robbinsdale","54808","27","G27054808",1,0,0,0,0,1,0.2,0.4,2,0,0,27,"MN","Robbinsdale",0,2.6,14.5,3.13,"8600000US55422","9.9","33959","31.5285276",64.56,156,0.00551412109858259,2e-04,132,0,0.513973106,13518
"785",55422,192412,"55422","27_Crystal","Crystal","14158","27","G27014158",1,0,1,0,0,0,0,0.4,2,0,0,27,"MN","Crystal",0,2.6,14.5,3.13,"8600000US55422","9.9","33959","31.5285276",64.56,156,0.00551412109858259,2e-04,132,0,0.513973106,21707
"786",55616,192552,"55616","27_Two Harbors","Two Harbors","65956","27","G27065956",1,0,0,0,0,0,0,0.2,1,0,0,27,"MN","Two Harbors",0,2.6,14.5,3.13,"8600000US55616","10.4","26198","16.3843101",61.29,36,0.00533728687916976,1e-04,116,0,0.502378803,3287
"787",55731,192568,"55731","27_Ely","Ely","19142","27","G27019142",1,0,1,1,1,1,0.2,0.2,1,0,0,27,"MN","Ely",0,2.6,14.5,3.13,"8600000US55731","12.9","27488","34.7759176",66.63,42,0.00706832716257152,1e-04,195,1,0.611287186,3473
"788",55768,141149,"55768","27_Mountain Iron","Mountain Iron","44548","27","G27044548",0,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Mountain Iron",0,2.6,14.5,3.13,"8600000US55768","12.3","26201","20.2990826",66.63,3,0.00105633802816901,0,116,0,0.502378803,2921
"789",55802,141162,"55802","27_Duluth","Duluth","17000","27","G27017000",0,0,1,0,1,4,0.8,0.2,1,3,0.6,27,"MN","Duluth",1,2.6,14.5,3.13,"8600000US55802","27.3","27008","28.9701026",66.63,17,0.00758251561106155,0,116,0,0.502378803,84284
"790",55904,141208,"55904","27_Rochester","Rochester","54880","27","G27054880",0,0,1,1,1,5,1,0,0,5,1,27,"MN","Rochester",1,2.6,14.5,3.13,"8600000US55904","13.3","25634","21.0312096",51.67,40,0.00157498917194944,1e-04,112,0,0.49872045,141360
"791",55904,141207,"55904","27_Rochester","Rochester","54880","27","G27054880",0,0,1,0,0,0,0,0.6,3,0,0,27,"MN","Rochester",1,2.6,14.5,3.13,"8600000US55904","13.3","25634","21.0312096",51.67,40,0.00157498917194944,1e-04,112,0,0.49872045,100413
"792",55965,192673,"55965","27_Preston","Preston","52450","27","G27052450",0,0,0,0,0,0,0,0.2,1,0,0,27,"MN","Preston",0,2.6,14.5,3.13,"8600000US55965","13.1","27024","20.1600334",54.25,2,0.000889284126278346,0,112,0,0.49872045,20850
"793",55987,141303,"55987","27_Winona","Winona","71032","27","G27071032",0,0,0,1,1,2,0.4,0,0,0,0,27,"MN","Winona",0,2.6,14.5,3.13,"8600000US55987","19.1","21721","24.4123492",59.77,89,0.00250619508898401,1e-04,112,0,0.49872045,49879
"794",56031,141400,"56031","27_Fairmont","Fairmont","20330","27","G27020330",1,0,0,0,0,0,0,0.4,2,0,0,27,"MN","Fairmont",0,2.6,14.5,3.13,"8600000US56031","9","25835","19.6999378",42.17,14,0.00112485939257593,0,163,0,0.540676667,10221
"795",56031,192736,"56031","27_Fairmont","Fairmont","20330","27","G27020330",0,0,0,0,0,0,0,0,0,0,0,27,"MN","Fairmont",0,2.6,14.5,3.13,"8600000US56031","9","25835","19.6999378",42.17,14,0.00112485939257593,0,163,0,0.540676667,20435
"796",56073,192756,"56073","27_New Ulm","New Ulm","46042","27","G27046042",1,0,0,0,1,2,0.4,0.6,3,0,0,27,"MN","New Ulm",0,2.6,14.5,3.13,"8600000US56073","9.1","27141","18.8280092",43.79,23,0.00136676966959829,0,163,0,0.540676667,13048
"797",56085,192788,"56085","27_Sleepy Eye","Sleepy Eye","60844","27","G27060844",0,1,0,1,0,2,0.4,0.6,3,1,0.2,27,"MN","Sleepy Eye",0,2.6,14.5,3.13,"8600000US56085","10.7","25945","12.131905",43.79,3,0.00054904831625183,0,163,0,0.540676667,3423
"798",56101,192805,"56101","27_Windom","Windom","70798","27","G27070798",1,0,1,0,0,1,0.2,0.6,3,0,0,27,"MN","Windom",0,2.6,14.5,3.13,"8600000US56101","14","23728","16.0248726",46.64,8,0.00136542072025943,0,145,0,0.5286344,4197
"799",56143,192810,"56143","27_Jackson","Jackson","31562","27","G27031562",0,0,1,0,0,0,0,0,0,0,0,27,"MN","Jackson",0,2.6,14.5,3.13,"8600000US56143","14.7","24438","16.5418249",47.81,7,0.00154559505409583,0,145,0,0.5286344,3305
"800",56187,141574,"56187","27_Worthington","Worthington","71734","27","G27071734",0,0,0,0,0,0,0,0.6,3,0,0,27,"MN","Worthington",0,2.6,14.5,3.13,"8600000US56187","24.7","20189","15.1241659",49.28,13,0.000930832020621509,0,93,0,0.483053685,11036
"801",56201,141582,"56201","27_Willmar","Willmar","70420","27","G27070420",0,0,0,0,0,1,0.2,0.6,3,0,0,27,"MN","Willmar",0,2.6,14.5,3.13,"8600000US56201","18.4","24213","18.5147451",47.22,43,0.0018742916920931,1e-04,132,0,0.513973106,40679
"802",56201,192843,"56201","27_Willmar","Willmar","70420","27","G27070420",1,0,1,0,0,2,0.4,0.8,4,0,0,27,"MN","Willmar",0,2.6,14.5,3.13,"8600000US56201","18.4","24213","18.5147451",47.22,43,0.0018742916920931,1e-04,132,0,0.513973106,17774
